Diagnose,New_Representation,MajorCategory,Category_representation,Disease_group
W3243,23654,W32,1729,20
W3244,23655,W32,1729,20
W3248,23656,W32,1729,20
W3249,23657,W32,1729,20
W325,23658,W32,1729,20
W3250,23659,W32,1729,20
W3251,23660,W32,1729,20
W3252,23661,W32,1729,20
W3253,23662,W32,1729,20
W3254,23663,W32,1729,20
W3258,23664,W32,1729,20
W3259,23665,W32,1729,20
W326,23666,W32,1729,20
W3260,23667,W32,1729,20
W3261,23668,W32,1729,20
W3262,23669,W32,1729,20
W3263,23670,W32,1729,20
W3264,23671,W32,1729,20
W3268,23672,W32,1729,20
W3269,23673,W32,1729,20
W327,23674,W32,1729,20
W3270,23675,W32,1729,20
W3271,23676,W32,1729,20
W3272,23677,W32,1729,20
W3273,23678,W32,1729,20
W3274,23679,W32,1729,20
W3278,23680,W32,1729,20
W3279,23681,W32,1729,20
W328,23682,W32,1729,20
W3280,23683,W32,1729,20
W3281,23684,W32,1729,20
W3282,23685,W32,1729,20
W3283,23686,W32,1729,20
W3284,23687,W32,1729,20
W3288,23688,W32,1729,20
W3289,23689,W32,1729,20
W329,23690,W32,1729,20
W3290,23691,W32,1729,20
W3291,23692,W32,1729,20
W3292,23693,W32,1729,20
W3293,23694,W32,1729,20
W3294,23695,W32,1729,20
W3298,23696,W32,1729,20
W3299,23697,W32,1729,20
W33,23698,W33,1730,20
W330,23699,W33,1730,20
W3300,23700,W33,1730,20
W3301,23701,W33,1730,20
W3302,23702,W33,1730,20
W3303,23703,W33,1730,20
W3304,23704,W33,1730,20
W3308,23705,W33,1730,20
W3309,23706,W33,1730,20
W331,23707,W33,1730,20
W3310,23708,W33,1730,20
W3311,23709,W33,1730,20
W3312,23710,W33,1730,20
W3313,23711,W33,1730,20
W3314,23712,W33,1730,20
W3318,23713,W33,1730,20
W3319,23714,W33,1730,20
W332,23715,W33,1730,20
W3320,23716,W33,1730,20
W3321,23717,W33,1730,20
W3322,23718,W33,1730,20
W3323,23719,W33,1730,20
W3324,23720,W33,1730,20
W3328,23721,W33,1730,20
W3329,23722,W33,1730,20
W333,23723,W33,1730,20
W3330,23724,W33,1730,20
W3331,23725,W33,1730,20
W3332,23726,W33,1730,20
W3333,23727,W33,1730,20
W3334,23728,W33,1730,20
W3338,23729,W33,1730,20
W3339,23730,W33,1730,20
W334,23731,W33,1730,20
W3340,23732,W33,1730,20
W3341,23733,W33,1730,20
W3342,23734,W33,1730,20
W3343,23735,W33,1730,20
W3344,23736,W33,1730,20
W3348,23737,W33,1730,20
W3349,23738,W33,1730,20
W335,23739,W33,1730,20
W3350,23740,W33,1730,20
W3351,23741,W33,1730,20
W3352,23742,W33,1730,20
W3353,23743,W33,1730,20
W3354,23744,W33,1730,20
W3358,23745,W33,1730,20
W3359,23746,W33,1730,20
W336,23747,W33,1730,20
W3360,23748,W33,1730,20
W3361,23749,W33,1730,20
W3362,23750,W33,1730,20
W3363,23751,W33,1730,20
W3364,23752,W33,1730,20
W3368,23753,W33,1730,20
W3369,23754,W33,1730,20
W337,23755,W33,1730,20
W3370,23756,W33,1730,20
W3371,23757,W33,1730,20
W3372,23758,W33,1730,20
W3373,23759,W33,1730,20
W3374,23760,W33,1730,20
W3378,23761,W33,1730,20
W3379,23762,W33,1730,20
W338,23763,W33,1730,20
W3380,23764,W33,1730,20
W3381,23765,W33,1730,20
W3382,23766,W33,1730,20
W3383,23767,W33,1730,20
W3384,23768,W33,1730,20
W3388,23769,W33,1730,20
W3389,23770,W33,1730,20
W339,23771,W33,1730,20
W3390,23772,W33,1730,20
W3391,23773,W33,1730,20
W3392,23774,W33,1730,20
W3393,23775,W33,1730,20
W3394,23776,W33,1730,20
W3398,23777,W33,1730,20
W3399,23778,W33,1730,20
W34,23779,W34,1731,20
W340,23780,W34,1731,20
W3400,23781,W34,1731,20
W3401,23782,W34,1731,20
W3402,23783,W34,1731,20
W3403,23784,W34,1731,20
W3404,23785,W34,1731,20
W3408,23786,W34,1731,20
W3409,23787,W34,1731,20
W341,23788,W34,1731,20
W3410,23789,W34,1731,20
W3411,23790,W34,1731,20
W3412,23791,W34,1731,20
W3413,23792,W34,1731,20
W3414,23793,W34,1731,20
W3418,23794,W34,1731,20
W3419,23795,W34,1731,20
W342,23796,W34,1731,20
W3420,23797,W34,1731,20
W3421,23798,W34,1731,20
W3422,23799,W34,1731,20
W3423,23800,W34,1731,20
W3424,23801,W34,1731,20
W3428,23802,W34,1731,20
W3429,23803,W34,1731,20
W343,23804,W34,1731,20
W3430,23805,W34,1731,20
W3431,23806,W34,1731,20
W3432,23807,W34,1731,20
W3433,23808,W34,1731,20
W3434,23809,W34,1731,20
W3438,23810,W34,1731,20
W3439,23811,W34,1731,20
W344,23812,W34,1731,20
W3440,23813,W34,1731,20
W3441,23814,W34,1731,20
W3442,23815,W34,1731,20
W3443,23816,W34,1731,20
W3444,23817,W34,1731,20
W3448,23818,W34,1731,20
W3449,23819,W34,1731,20
W345,23820,W34,1731,20
W3450,23821,W34,1731,20
W3451,23822,W34,1731,20
W3452,23823,W34,1731,20
W3453,23824,W34,1731,20
W3454,23825,W34,1731,20
W3458,23826,W34,1731,20
W3459,23827,W34,1731,20
W346,23828,W34,1731,20
W3460,23829,W34,1731,20
W3461,23830,W34,1731,20
W3462,23831,W34,1731,20
W3463,23832,W34,1731,20
W3464,23833,W34,1731,20
W3468,23834,W34,1731,20
W3469,23835,W34,1731,20
W347,23836,W34,1731,20
W3470,23837,W34,1731,20
W3471,23838,W34,1731,20
W3472,23839,W34,1731,20
W3473,23840,W34,1731,20
W3474,23841,W34,1731,20
W3478,23842,W34,1731,20
W3479,23843,W34,1731,20
W348,23844,W34,1731,20
W3480,23845,W34,1731,20
W3481,23846,W34,1731,20
W3482,23847,W34,1731,20
W3483,23848,W34,1731,20
W3484,23849,W34,1731,20
W3488,23850,W34,1731,20
W3489,23851,W34,1731,20
W349,23852,W34,1731,20
W3490,23853,W34,1731,20
W3491,23854,W34,1731,20
W3492,23855,W34,1731,20
W3493,23856,W34,1731,20
W3494,23857,W34,1731,20
W3498,23858,W34,1731,20
W3499,23859,W34,1731,20
W35,23860,W35,1732,20
W350,23861,W35,1732,20
W3500,23862,W35,1732,20
W3501,23863,W35,1732,20
W3502,23864,W35,1732,20
W3503,23865,W35,1732,20
W3504,23866,W35,1732,20
W3508,23867,W35,1732,20
W3509,23868,W35,1732,20
W351,23869,W35,1732,20
W3510,23870,W35,1732,20
W3511,23871,W35,1732,20
W3512,23872,W35,1732,20
W3513,23873,W35,1732,20
W3514,23874,W35,1732,20
W3518,23875,W35,1732,20
W3519,23876,W35,1732,20
W352,23877,W35,1732,20
W3520,23878,W35,1732,20
W3521,23879,W35,1732,20
W3522,23880,W35,1732,20
W3523,23881,W35,1732,20
W3524,23882,W35,1732,20
W3528,23883,W35,1732,20
W3529,23884,W35,1732,20
W353,23885,W35,1732,20
W3530,23886,W35,1732,20
W3531,23887,W35,1732,20
W3532,23888,W35,1732,20
W3533,23889,W35,1732,20
W3534,23890,W35,1732,20
W3538,23891,W35,1732,20
W3539,23892,W35,1732,20
W354,23893,W35,1732,20
W3540,23894,W35,1732,20
W3541,23895,W35,1732,20
W3542,23896,W35,1732,20
W3543,23897,W35,1732,20
W3544,23898,W35,1732,20
W3548,23899,W35,1732,20
W3549,23900,W35,1732,20
W355,23901,W35,1732,20
W3550,23902,W35,1732,20
W3551,23903,W35,1732,20
W3552,23904,W35,1732,20
W3553,23905,W35,1732,20
W3554,23906,W35,1732,20
W3558,23907,W35,1732,20
W3559,23908,W35,1732,20
W356,23909,W35,1732,20
W3560,23910,W35,1732,20
W3561,23911,W35,1732,20
W3562,23912,W35,1732,20
W3563,23913,W35,1732,20
W3564,23914,W35,1732,20
W3568,23915,W35,1732,20
W3569,23916,W35,1732,20
W357,23917,W35,1732,20
W3570,23918,W35,1732,20
W3571,23919,W35,1732,20
W3572,23920,W35,1732,20
W3573,23921,W35,1732,20
W3574,23922,W35,1732,20
W3578,23923,W35,1732,20
W3579,23924,W35,1732,20
W358,23925,W35,1732,20
W3580,23926,W35,1732,20
W3581,23927,W35,1732,20
W3582,23928,W35,1732,20
W3583,23929,W35,1732,20
W3584,23930,W35,1732,20
W3588,23931,W35,1732,20
W3589,23932,W35,1732,20
W359,23933,W35,1732,20
W3590,23934,W35,1732,20
W3591,23935,W35,1732,20
W3592,23936,W35,1732,20
W3593,23937,W35,1732,20
W3594,23938,W35,1732,20
W3598,23939,W35,1732,20
W3599,23940,W35,1732,20
W36,23941,W36,1733,20
W360,23942,W36,1733,20
W3600,23943,W36,1733,20
W3601,23944,W36,1733,20
W3602,23945,W36,1733,20
W3603,23946,W36,1733,20
W3604,23947,W36,1733,20
W3608,23948,W36,1733,20
W3609,23949,W36,1733,20
W361,23950,W36,1733,20
W3610,23951,W36,1733,20
W3611,23952,W36,1733,20
W3612,23953,W36,1733,20
W3613,23954,W36,1733,20
W3614,23955,W36,1733,20
W3618,23956,W36,1733,20
W3619,23957,W36,1733,20
W362,23958,W36,1733,20
W3620,23959,W36,1733,20
W3621,23960,W36,1733,20
W3622,23961,W36,1733,20
W3623,23962,W36,1733,20
W3624,23963,W36,1733,20
W3628,23964,W36,1733,20
W3629,23965,W36,1733,20
W363,23966,W36,1733,20
W3630,23967,W36,1733,20
W3631,23968,W36,1733,20
W3632,23969,W36,1733,20
W3633,23970,W36,1733,20
W3634,23971,W36,1733,20
W3638,23972,W36,1733,20
W3639,23973,W36,1733,20
W364,23974,W36,1733,20
W3640,23975,W36,1733,20
W3641,23976,W36,1733,20
W3642,23977,W36,1733,20
W3643,23978,W36,1733,20
W3644,23979,W36,1733,20
W3648,23980,W36,1733,20
W3649,23981,W36,1733,20
W365,23982,W36,1733,20
W3650,23983,W36,1733,20
W3651,23984,W36,1733,20
W3652,23985,W36,1733,20
W3653,23986,W36,1733,20
W3654,23987,W36,1733,20
W3658,23988,W36,1733,20
W3659,23989,W36,1733,20
W366,23990,W36,1733,20
W3660,23991,W36,1733,20
W3661,23992,W36,1733,20
W3662,23993,W36,1733,20
W3663,23994,W36,1733,20
W3664,23995,W36,1733,20
W3668,23996,W36,1733,20
W3669,23997,W36,1733,20
W367,23998,W36,1733,20
W3670,23999,W36,1733,20
W3671,24000,W36,1733,20
W3672,24001,W36,1733,20
W3673,24002,W36,1733,20
W3674,24003,W36,1733,20
W3678,24004,W36,1733,20
W3679,24005,W36,1733,20
W368,24006,W36,1733,20
W3680,24007,W36,1733,20
W3681,24008,W36,1733,20
W3682,24009,W36,1733,20
W3683,24010,W36,1733,20
W3684,24011,W36,1733,20
W3688,24012,W36,1733,20
W3689,24013,W36,1733,20
W369,24014,W36,1733,20
W3690,24015,W36,1733,20
W3691,24016,W36,1733,20
W3692,24017,W36,1733,20
W3693,24018,W36,1733,20
W3694,24019,W36,1733,20
W3698,24020,W36,1733,20
W3699,24021,W36,1733,20
W37,24022,W37,1734,20
W370,24023,W37,1734,20
W3700,24024,W37,1734,20
W3701,24025,W37,1734,20
W3702,24026,W37,1734,20
W3703,24027,W37,1734,20
W3704,24028,W37,1734,20
W3708,24029,W37,1734,20
W3709,24030,W37,1734,20
W371,24031,W37,1734,20
W3710,24032,W37,1734,20
W3711,24033,W37,1734,20
W3712,24034,W37,1734,20
W3713,24035,W37,1734,20
W3714,24036,W37,1734,20
W3718,24037,W37,1734,20
W3719,24038,W37,1734,20
W372,24039,W37,1734,20
W3720,24040,W37,1734,20
W3721,24041,W37,1734,20
W3722,24042,W37,1734,20
W3723,24043,W37,1734,20
W3724,24044,W37,1734,20
W3728,24045,W37,1734,20
W3729,24046,W37,1734,20
W373,24047,W37,1734,20
W3730,24048,W37,1734,20
W3731,24049,W37,1734,20
W3732,24050,W37,1734,20
W3733,24051,W37,1734,20
W3734,24052,W37,1734,20
W3738,24053,W37,1734,20
W3739,24054,W37,1734,20
W374,24055,W37,1734,20
W3740,24056,W37,1734,20
W3741,24057,W37,1734,20
W3742,24058,W37,1734,20
W3743,24059,W37,1734,20
W3744,24060,W37,1734,20
W3748,24061,W37,1734,20
W3749,24062,W37,1734,20
W375,24063,W37,1734,20
W3750,24064,W37,1734,20
W3751,24065,W37,1734,20
W3752,24066,W37,1734,20
W3753,24067,W37,1734,20
W3754,24068,W37,1734,20
W3758,24069,W37,1734,20
W3759,24070,W37,1734,20
W376,24071,W37,1734,20
W3760,24072,W37,1734,20
W3761,24073,W37,1734,20
W3762,24074,W37,1734,20
W3763,24075,W37,1734,20
W3764,24076,W37,1734,20
W3768,24077,W37,1734,20
W3769,24078,W37,1734,20
W377,24079,W37,1734,20
W3770,24080,W37,1734,20
W3771,24081,W37,1734,20
W3772,24082,W37,1734,20
W3773,24083,W37,1734,20
W3774,24084,W37,1734,20
W3778,24085,W37,1734,20
W3779,24086,W37,1734,20
W378,24087,W37,1734,20
W3780,24088,W37,1734,20
W3781,24089,W37,1734,20
W3782,24090,W37,1734,20
W3783,24091,W37,1734,20
W3784,24092,W37,1734,20
W3788,24093,W37,1734,20
W3789,24094,W37,1734,20
W379,24095,W37,1734,20
W3790,24096,W37,1734,20
W3791,24097,W37,1734,20
W3792,24098,W37,1734,20
W3793,24099,W37,1734,20
W3794,24100,W37,1734,20
W3798,24101,W37,1734,20
W3799,24102,W37,1734,20
W38,24103,W38,1735,20
W380,24104,W38,1735,20
W3800,24105,W38,1735,20
W3801,24106,W38,1735,20
W3802,24107,W38,1735,20
W3803,24108,W38,1735,20
W3804,24109,W38,1735,20
W3808,24110,W38,1735,20
W3809,24111,W38,1735,20
W381,24112,W38,1735,20
W3810,24113,W38,1735,20
W3811,24114,W38,1735,20
W3812,24115,W38,1735,20
W3813,24116,W38,1735,20
W3814,24117,W38,1735,20
W3818,24118,W38,1735,20
W3819,24119,W38,1735,20
W382,24120,W38,1735,20
W3820,24121,W38,1735,20
W3821,24122,W38,1735,20
W3822,24123,W38,1735,20
W3823,24124,W38,1735,20
W3824,24125,W38,1735,20
W3828,24126,W38,1735,20
W3829,24127,W38,1735,20
W383,24128,W38,1735,20
W3830,24129,W38,1735,20
W3831,24130,W38,1735,20
W3832,24131,W38,1735,20
W3833,24132,W38,1735,20
W3834,24133,W38,1735,20
W3838,24134,W38,1735,20
W3839,24135,W38,1735,20
W384,24136,W38,1735,20
W3840,24137,W38,1735,20
W3841,24138,W38,1735,20
W3842,24139,W38,1735,20
W3843,24140,W38,1735,20
W3844,24141,W38,1735,20
W3848,24142,W38,1735,20
W3849,24143,W38,1735,20
W385,24144,W38,1735,20
W3850,24145,W38,1735,20
W3851,24146,W38,1735,20
W3852,24147,W38,1735,20
W3853,24148,W38,1735,20
W3854,24149,W38,1735,20
W3858,24150,W38,1735,20
W3859,24151,W38,1735,20
W386,24152,W38,1735,20
W3860,24153,W38,1735,20
W3861,24154,W38,1735,20
W3862,24155,W38,1735,20
W3863,24156,W38,1735,20
W3864,24157,W38,1735,20
W3868,24158,W38,1735,20
W3869,24159,W38,1735,20
W387,24160,W38,1735,20
W3870,24161,W38,1735,20
W3871,24162,W38,1735,20
W3872,24163,W38,1735,20
W3873,24164,W38,1735,20
W3874,24165,W38,1735,20
W3878,24166,W38,1735,20
W3879,24167,W38,1735,20
W388,24168,W38,1735,20
W3880,24169,W38,1735,20
W3881,24170,W38,1735,20
W3882,24171,W38,1735,20
W3883,24172,W38,1735,20
W3884,24173,W38,1735,20
W3888,24174,W38,1735,20
W3889,24175,W38,1735,20
W389,24176,W38,1735,20
W3890,24177,W38,1735,20
W3891,24178,W38,1735,20
W3892,24179,W38,1735,20
W3893,24180,W38,1735,20
W3894,24181,W38,1735,20
W3898,24182,W38,1735,20
W3899,24183,W38,1735,20
W39,24184,W39,1736,20
W390,24185,W39,1736,20
W3900,24186,W39,1736,20
W3901,24187,W39,1736,20
W3902,24188,W39,1736,20
W3903,24189,W39,1736,20
W3904,24190,W39,1736,20
W3908,24191,W39,1736,20
W3909,24192,W39,1736,20
W391,24193,W39,1736,20
W3910,24194,W39,1736,20
W3911,24195,W39,1736,20
W3912,24196,W39,1736,20
W3913,24197,W39,1736,20
W3914,24198,W39,1736,20
W3918,24199,W39,1736,20
W3919,24200,W39,1736,20
W392,24201,W39,1736,20
W3920,24202,W39,1736,20
W3921,24203,W39,1736,20
W3922,24204,W39,1736,20
W3923,24205,W39,1736,20
W3924,24206,W39,1736,20
W3928,24207,W39,1736,20
W3929,24208,W39,1736,20
W393,24209,W39,1736,20
W3930,24210,W39,1736,20
W3931,24211,W39,1736,20
W3932,24212,W39,1736,20
W3933,24213,W39,1736,20
W3934,24214,W39,1736,20
W3938,24215,W39,1736,20
W3939,24216,W39,1736,20
W394,24217,W39,1736,20
W3940,24218,W39,1736,20
W3941,24219,W39,1736,20
W3942,24220,W39,1736,20
W3943,24221,W39,1736,20
W3944,24222,W39,1736,20
W3948,24223,W39,1736,20
W3949,24224,W39,1736,20
W395,24225,W39,1736,20
W3950,24226,W39,1736,20
W3951,24227,W39,1736,20
W3952,24228,W39,1736,20
W3953,24229,W39,1736,20
W3954,24230,W39,1736,20
W3958,24231,W39,1736,20
W3959,24232,W39,1736,20
W396,24233,W39,1736,20
W3960,24234,W39,1736,20
W3961,24235,W39,1736,20
W3962,24236,W39,1736,20
W3963,24237,W39,1736,20
W3964,24238,W39,1736,20
W3968,24239,W39,1736,20
W3969,24240,W39,1736,20
W397,24241,W39,1736,20
W3970,24242,W39,1736,20
W3971,24243,W39,1736,20
W3972,24244,W39,1736,20
W3973,24245,W39,1736,20
W3974,24246,W39,1736,20
W3978,24247,W39,1736,20
W3979,24248,W39,1736,20
W398,24249,W39,1736,20
W3980,24250,W39,1736,20
W3981,24251,W39,1736,20
W3982,24252,W39,1736,20
W3983,24253,W39,1736,20
W3984,24254,W39,1736,20
W3988,24255,W39,1736,20
W3989,24256,W39,1736,20
W399,24257,W39,1736,20
W3990,24258,W39,1736,20
W3991,24259,W39,1736,20
W3992,24260,W39,1736,20
W3993,24261,W39,1736,20
W3994,24262,W39,1736,20
W3998,24263,W39,1736,20
W3999,24264,W39,1736,20
W40,24265,W40,1737,20
W400,24266,W40,1737,20
W4000,24267,W40,1737,20
W4001,24268,W40,1737,20
W4002,24269,W40,1737,20
W4003,24270,W40,1737,20
W4004,24271,W40,1737,20
W4008,24272,W40,1737,20
W4009,24273,W40,1737,20
W401,24274,W40,1737,20
W4010,24275,W40,1737,20
W4011,24276,W40,1737,20
W4012,24277,W40,1737,20
W4013,24278,W40,1737,20
W4014,24279,W40,1737,20
W4018,24280,W40,1737,20
W4019,24281,W40,1737,20
W402,24282,W40,1737,20
W4020,24283,W40,1737,20
W4021,24284,W40,1737,20
W4022,24285,W40,1737,20
W4023,24286,W40,1737,20
W4024,24287,W40,1737,20
W4028,24288,W40,1737,20
W4029,24289,W40,1737,20
W403,24290,W40,1737,20
W4030,24291,W40,1737,20
W4031,24292,W40,1737,20
W4032,24293,W40,1737,20
W4033,24294,W40,1737,20
W4034,24295,W40,1737,20
W4038,24296,W40,1737,20
W4039,24297,W40,1737,20
W404,24298,W40,1737,20
W4040,24299,W40,1737,20
W4041,24300,W40,1737,20
W4042,24301,W40,1737,20
W4043,24302,W40,1737,20
W4044,24303,W40,1737,20
W4048,24304,W40,1737,20
W4049,24305,W40,1737,20
W405,24306,W40,1737,20
W4050,24307,W40,1737,20
W4051,24308,W40,1737,20
W4052,24309,W40,1737,20
W4053,24310,W40,1737,20
W4054,24311,W40,1737,20
W4058,24312,W40,1737,20
W4059,24313,W40,1737,20
W406,24314,W40,1737,20
W4060,24315,W40,1737,20
W4061,24316,W40,1737,20
W4062,24317,W40,1737,20
W4063,24318,W40,1737,20
W4064,24319,W40,1737,20
W4068,24320,W40,1737,20
W4069,24321,W40,1737,20
W407,24322,W40,1737,20
W4070,24323,W40,1737,20
W4071,24324,W40,1737,20
W4072,24325,W40,1737,20
W4073,24326,W40,1737,20
W4074,24327,W40,1737,20
W4078,24328,W40,1737,20
W4079,24329,W40,1737,20
W408,24330,W40,1737,20
W4080,24331,W40,1737,20
W4081,24332,W40,1737,20
W4082,24333,W40,1737,20
W4083,24334,W40,1737,20
W4084,24335,W40,1737,20
W4088,24336,W40,1737,20
W4089,24337,W40,1737,20
W409,24338,W40,1737,20
W4090,24339,W40,1737,20
W4091,24340,W40,1737,20
W4092,24341,W40,1737,20
W4093,24342,W40,1737,20
W4094,24343,W40,1737,20
W4098,24344,W40,1737,20
W4099,24345,W40,1737,20
W41,24346,W41,1738,20
W410,24347,W41,1738,20
W4100,24348,W41,1738,20
W4101,24349,W41,1738,20
W4102,24350,W41,1738,20
W4103,24351,W41,1738,20
W4104,24352,W41,1738,20
W4108,24353,W41,1738,20
W4109,24354,W41,1738,20
W411,24355,W41,1738,20
W4110,24356,W41,1738,20
W4111,24357,W41,1738,20
W4112,24358,W41,1738,20
W4113,24359,W41,1738,20
W4114,24360,W41,1738,20
W4118,24361,W41,1738,20
W4119,24362,W41,1738,20
W412,24363,W41,1738,20
W4120,24364,W41,1738,20
W4121,24365,W41,1738,20
W4122,24366,W41,1738,20
W4123,24367,W41,1738,20
W4124,24368,W41,1738,20
W4128,24369,W41,1738,20
W4129,24370,W41,1738,20
W413,24371,W41,1738,20
W4130,24372,W41,1738,20
W4131,24373,W41,1738,20
W4132,24374,W41,1738,20
W4133,24375,W41,1738,20
W4134,24376,W41,1738,20
W4138,24377,W41,1738,20
W4139,24378,W41,1738,20
W414,24379,W41,1738,20
W4140,24380,W41,1738,20
W4141,24381,W41,1738,20
W4142,24382,W41,1738,20
W4143,24383,W41,1738,20
W4144,24384,W41,1738,20
W4148,24385,W41,1738,20
W4149,24386,W41,1738,20
W415,24387,W41,1738,20
W4150,24388,W41,1738,20
W4151,24389,W41,1738,20
W4152,24390,W41,1738,20
W4153,24391,W41,1738,20
W4154,24392,W41,1738,20
W4158,24393,W41,1738,20
W4159,24394,W41,1738,20
W416,24395,W41,1738,20
W4160,24396,W41,1738,20
W4161,24397,W41,1738,20
W4162,24398,W41,1738,20
W4163,24399,W41,1738,20
W4164,24400,W41,1738,20
W4168,24401,W41,1738,20
W4169,24402,W41,1738,20
W417,24403,W41,1738,20
W4170,24404,W41,1738,20
W4171,24405,W41,1738,20
W4172,24406,W41,1738,20
W4173,24407,W41,1738,20
W4174,24408,W41,1738,20
W4178,24409,W41,1738,20
W4179,24410,W41,1738,20
W418,24411,W41,1738,20
W4180,24412,W41,1738,20
W4181,24413,W41,1738,20
W4182,24414,W41,1738,20
W4183,24415,W41,1738,20
W4184,24416,W41,1738,20
W4188,24417,W41,1738,20
W4189,24418,W41,1738,20
W419,24419,W41,1738,20
W4190,24420,W41,1738,20
W4191,24421,W41,1738,20
W4192,24422,W41,1738,20
W4193,24423,W41,1738,20
W4194,24424,W41,1738,20
W4198,24425,W41,1738,20
W4199,24426,W41,1738,20
W42,24427,W42,1739,20
W420,24428,W42,1739,20
W4200,24429,W42,1739,20
W4201,24430,W42,1739,20
W4202,24431,W42,1739,20
W4203,24432,W42,1739,20
W4204,24433,W42,1739,20
W4208,24434,W42,1739,20
W4209,24435,W42,1739,20
W421,24436,W42,1739,20
W4210,24437,W42,1739,20
W4211,24438,W42,1739,20
W4212,24439,W42,1739,20
W4213,24440,W42,1739,20
W4214,24441,W42,1739,20
W4218,24442,W42,1739,20
W4219,24443,W42,1739,20
W422,24444,W42,1739,20
W4220,24445,W42,1739,20
W4221,24446,W42,1739,20
W4222,24447,W42,1739,20
W4223,24448,W42,1739,20
W4224,24449,W42,1739,20
W4228,24450,W42,1739,20
W4229,24451,W42,1739,20
W423,24452,W42,1739,20
W4230,24453,W42,1739,20
W4231,24454,W42,1739,20
W4232,24455,W42,1739,20
W4233,24456,W42,1739,20
W4234,24457,W42,1739,20
W4238,24458,W42,1739,20
W4239,24459,W42,1739,20
W424,24460,W42,1739,20
W4240,24461,W42,1739,20
W4241,24462,W42,1739,20
W4242,24463,W42,1739,20
W4243,24464,W42,1739,20
W4244,24465,W42,1739,20
W4248,24466,W42,1739,20
W4249,24467,W42,1739,20
W425,24468,W42,1739,20
W4250,24469,W42,1739,20
W4251,24470,W42,1739,20
W4252,24471,W42,1739,20
W4253,24472,W42,1739,20
W4254,24473,W42,1739,20
W4258,24474,W42,1739,20
W4259,24475,W42,1739,20
W426,24476,W42,1739,20
W4260,24477,W42,1739,20
W4261,24478,W42,1739,20
W4262,24479,W42,1739,20
W4263,24480,W42,1739,20
W4264,24481,W42,1739,20
W4268,24482,W42,1739,20
W4269,24483,W42,1739,20
W427,24484,W42,1739,20
W4270,24485,W42,1739,20
W4271,24486,W42,1739,20
W4272,24487,W42,1739,20
W4273,24488,W42,1739,20
W4274,24489,W42,1739,20
W4278,24490,W42,1739,20
W4279,24491,W42,1739,20
W428,24492,W42,1739,20
W4280,24493,W42,1739,20
W4281,24494,W42,1739,20
W4282,24495,W42,1739,20
W4283,24496,W42,1739,20
W4284,24497,W42,1739,20
W4288,24498,W42,1739,20
W4289,24499,W42,1739,20
W429,24500,W42,1739,20
W4290,24501,W42,1739,20
W4291,24502,W42,1739,20
W4292,24503,W42,1739,20
W4293,24504,W42,1739,20
W4294,24505,W42,1739,20
W4298,24506,W42,1739,20
W4299,24507,W42,1739,20
W43,24508,W43,1740,20
W430,24509,W43,1740,20
W4300,24510,W43,1740,20
W4301,24511,W43,1740,20
W4302,24512,W43,1740,20
W4303,24513,W43,1740,20
W4304,24514,W43,1740,20
W4308,24515,W43,1740,20
W4309,24516,W43,1740,20
W431,24517,W43,1740,20
W4310,24518,W43,1740,20
W4311,24519,W43,1740,20
W4312,24520,W43,1740,20
W4313,24521,W43,1740,20
W4314,24522,W43,1740,20
W4318,24523,W43,1740,20
W4319,24524,W43,1740,20
W432,24525,W43,1740,20
W4320,24526,W43,1740,20
W4321,24527,W43,1740,20
W4322,24528,W43,1740,20
W4323,24529,W43,1740,20
W4324,24530,W43,1740,20
W4328,24531,W43,1740,20
W4329,24532,W43,1740,20
W433,24533,W43,1740,20
W4330,24534,W43,1740,20
W4331,24535,W43,1740,20
W4332,24536,W43,1740,20
W4333,24537,W43,1740,20
W4334,24538,W43,1740,20
W4338,24539,W43,1740,20
W4339,24540,W43,1740,20
W434,24541,W43,1740,20
W4340,24542,W43,1740,20
W4341,24543,W43,1740,20
